-1.440753,-0.435319,-1.362085,-1.139118,0.780573,0.718921,2.823135,-0.119150,1.092662,2.458173,-0.263800,-0.016052,-0.470414,-0.474761,0.838365,3.251027,8.438937,3.391987,2.621166,2.061208,-1.232861,-0.476309,-1.247920,-0.973968,0.722894,1.186732,4.672828,0.932012,2.097242,1.886450
1.974096,1.733026,2.091672,1.851973,1.319843,3.426275,2.013112,2.665032,2.127004,1.558396,0.805319,-0.812687,0.751957,0.877170,-0.896053,1.181222,0.183628,0.600596,-0.317717,0.529636,2.173314,1.311279,2.081617,2.137405,0.761928,3.265601,1.928621,2.698947,1.891161,2.497838
-1.399982,-1.249622,-1.345209,-1.109785,-1.332645,-0.307355,-0.365558,-0.696502,1.930333,0.954379,0.027521,1.963060,-0.120958,-0.350779,0.572766,0.739499,0.320656,0.589462,2.615041,0.718928,-1.295284,-1.040811,-1.245220,-0.999715,-1.438693,-0.548564,-0.644911,-0.970239,0.597602,0.057894
-0.981797,1.416222,-0.982587,-0.866944,0.059390,-0.596788,-0.820203,-0.845115,0.313264,0.074041,-0.538505,0.536473,-0.657950,-0.496590,0.065475,-0.822404,-0.685565,-0.898485,0.123299,-0.431547,-0.829197,1.593530,-0.873572,-0.742947,0.796624,-0.729392,-0.774950,-0.809483,0.798928,-0.134497
-1.117700,-1.010259,-1.125002,-0.965942,1.269511,-0.439002,-0.983341,-0.930600,3.394436,0.950213,0.402278,0.440382,0.219314,-0.115532,0.171911,-0.787970,-0.783509,-0.588648,2.604015,0.765981,-1.085129,-1.334616,-1.117138,-0.896549,-0.174876,-0.995079,-1.209146,-1.354582,1.033544,-0.205732
0.119585,1.960655,0.199535,0.012473,1.305462,1.066165,0.944840,0.667050,1.791935,1.112673,-0.113190,-0.313566,0.010028,-0.159402,-0.452624,0.901984,0.454258,-0.158090,-0.245439,0.591057,0.254869,1.913745,0.509835,0.116768,1.572957,2.615268,2.046229,0.873779,2.081390,2.817555
0.082778,0.127887,0.170723,-0.009526,-0.587734,1.220707,0.595888,0.466620,-0.353231,1.272355,1.693777,1.048344,0.725856,0.784978,0.253130,4.345382,2.079596,2.515602,2.474160,6.838748,-0.096776,-0.562140,-0.162071,-0.193435,-1.374939,-0.035790,-0.251447,-0.185156,-1.003494,0.231214
-0.760954,-0.890578,-0.774728,-0.718024,0.046448,-0.662611,-0.678607,-0.513696,-0.280390,-0.570243,-0.799421,-0.386004,-0.829053,-0.580728,-0.607857,-0.560921,-0.575632,-0.523595,-0.681555,-0.801868,-0.814632,-0.580297,-0.815080,-0.731837,-0.543525,-0.567939,-0.643954,-0.450886,-0.363056,-0.909670
-0.528786,-0.292171,-0.560283,-0.547387,-0.661793,-0.702678,-0.630484,-0.656785,0.579134,-0.066202,-0.643508,-0.407255,-0.664233,-0.499345,-0.481771,-0.538862,-0.401232,-0.631434,-0.316492,-0.480037,-0.550378,-0.052108,-0.615008,-0.551605,-0.426425,-0.477525,-0.383876,-0.491496,0.329696,-0.142910
1.634338,0.252262,1.589517,1.578389,0.572056,0.522404,0.657616,1.210734,-0.032730,-0.121743,0.374348,-0.607938,0.384617,0.416000,-0.622267,-0.140181,-0.071743,-0.018123,-1.225475,-0.154255,1.559495,-0.050457,1.601684,1.356167,0.440986,0.504755,0.687990,0.722064,-0.564381,0.420240
-0.497642,0.613653,-0.498131,-0.531028,-0.576948,-0.174944,-0.362156,-0.284859,0.433452,0.178182,-0.368450,0.553104,-0.316711,-0.405246,0.040258,-0.037955,-0.180431,0.164789,-0.121710,0.230793,-0.500440,0.819404,-0.469228,-0.533088,-0.049101,-0.041602,-0.149137,0.096818,0.106176,0.490353
1.976928,0.313276,1.902335,2.057866,0.078804,0.264834,0.860436,1.768097,-0.935958,-0.853506,0.927292,0.292549,0.813824,0.886283,-0.498473,-0.262852,-0.030323,0.439952,-1.259776,-0.580250,1.965240,1.078546,1.832652,2.019250,0.228470,0.370426,0.790300,1.744220,-1.009835,-0.539471
0.213018,-0.590201,0.278151,0.079318,1.470839,1.169193,1.009087,1.077115,1.260196,0.683613,0.086916,-0.468975,0.063195,0.023497,-0.001334,-0.000293,-0.084511,0.129797,-0.557826,0.022824,0.535770,0.302769,0.599823,0.384470,2.440368,1.261001,0.936116,1.356506,1.077931,1.269453
-1.260115,-0.163103,-1.250952,-1.030248,-0.451838,-0.783002,-0.748523,-0.871681,1.555202,0.190679,-0.086321,0.272222,-0.139808,-0.367522,0.167653,-0.309123,-0.177005,-0.319847,-0.119260,0.033241,-1.060160,0.013916,-1.086543,-0.867275,-0.352695,-0.636395,-0.702281,-0.744507,0.426396,0.076965
-0.203185,-0.524494,-0.263518,-0.287623,-1.177335,-0.890227,-0.845146,-0.882465,-0.586322,-0.797965,-0.861291,-1.090797,-0.880770,-0.569072,-0.849876,-0.706728,-0.570337,-1.019524,-0.938815,-0.627303,-0.313173,-0.633116,-0.400238,-0.376488,-0.443773,-0.549856,-0.660687,-0.679070,-0.260015,-0.451409
1.458797,1.709559,1.482500,1.431725,-0.124681,1.302748,0.967515,0.727284,0.153014,-0.020380,0.543696,-1.102254,0.323716,0.595509,-0.646501,0.405920,0.066842,-0.358020,-0.630103,0.027135,1.646886,0.885427,1.628680,1.650675,0.839995,2.623664,1.599220,0.985649,1.215847,1.594779
1.096389,-2.066272,1.272583,0.977632,1.629024,3.319431,2.660626,2.599274,2.214413,2.215177,2.450010,-0.549544,2.769907,2.401827,-0.193247,1.259237,0.651080,0.632407,1.158462,0.852186,1.902817,-1.354423,2.324583,2.013959,1.330082,2.666287,2.090691,2.317363,2.688538,1.964977
0.312114,2.683437,0.474074,0.176342,0.651149,2.004867,2.092477,1.210208,1.154577,1.216814,-0.501383,0.004275,-0.239860,-0.369217,-0.774225,1.226955,1.269574,0.665808,0.097573,0.833867,0.267354,2.847979,0.647816,0.067037,0.440986,3.480656,4.280798,1.860687,1.876893,3.198972
0.040308,-0.238197,-0.027258,-0.060012,-2.155930,-0.981045,-0.808110,-0.908505,-0.640952,-0.957647,-0.608153,-0.986206,-0.578682,-0.413512,-1.251059,-0.638398,-0.686188,-1.057856,-1.169123,-0.669328,-0.003143,-0.045505,-0.039088,-0.101027,-1.608272,-0.232762,-0.564592,-0.595857,-0.426465,-0.398684
-0.684509,-0.017608,-0.722455,-0.664718,-0.546749,-0.974749,-0.920480,-0.967950,0.455304,-0.205056,-0.855281,0.420054,-0.845486,-0.610187,-0.302958,-0.889120,-0.697711,-0.676923,0.357283,-0.775647,-0.754291,0.167421,-0.785384,-0.694626,-0.400403,-0.930239,-0.934391,-0.870016,0.922577,-0.801415
0.326271,-1.472558,0.258806,0.200597,-1.001174,-0.788344,-0.377651,-0.439521,-1.646157,-1.040960,-0.666842,-1.552036,-0.644416,-0.425380,-0.883608,-0.714260,-0.448881,-0.719072,-1.351777,-0.777443,0.238224,-1.587157,0.197879,0.098251,-0.404740,-0.220492,0.103292,-0.163702,-0.927402,-0.511987
0.346090,-1.155755,0.437030,0.141086,0.830905,2.096447,1.496612,1.296219,2.585902,1.050188,0.130049,-0.911180,0.254115,0.102549,-0.065524,1.487362,0.985241,1.690113,1.978017,0.206009,0.381795,-1.065570,0.539831,0.183252,0.323885,2.212927,1.701530,1.917389,2.793164,0.874574
-0.172041,-0.069235,-0.155678,-0.271546,0.730241,0.211412,-0.039029,0.145459,-0.018162,-0.273095,-0.666134,0.238959,-0.650217,-0.440427,-0.506661,-0.326340,0.006737,0.282489,-0.909414,-0.487221,-0.298608,0.274709,-0.293153,-0.355855,0.488694,0.027500,0.330861,0.476870,-0.378908,-0.393075
-1.029929,0.158394,-1.035684,-0.893174,0.809334,-0.837759,-0.511311,-0.462405,-0.269463,0.228170,-0.106473,2.604285,-0.164942,-0.357137,2.964141,-0.633555,-0.441407,-0.089697,1.737908,-0.093552,-0.989414,0.647742,-1.002554,-0.836237,0.866017,-0.969634,-0.748177,-0.717535,-0.034910,-0.358299
0.147898,-0.925779,0.160021,-0.006988,1.255131,0.577734,0.135573,0.588140,1.110872,0.097647,0.387076,-0.860178,0.461952,0.056983,-0.485046,0.994526,0.359272,0.689666,0.452836,0.366566,0.021826,-1.204220,0.068897,-0.129419,-0.166202,0.362676,-0.067862,0.391052,0.389935,0.048359
0.094103,0.242875,0.107336,-0.032936,0.213981,0.323980,0.366612,0.303015,0.506293,0.264272,-0.681690,-1.019653,-0.682600,-0.437672,-0.964500,-0.520031,-0.399364,-0.730206,-0.655829,-0.662504,0.435894,0.756681,0.323861,0.294530,1.026488,0.987176,1.061853,1.066870,2.929495,0.977781
-0.871375,-0.552654,-0.862811,-0.793048,0.859666,-0.488036,-0.736178,-0.617593,-0.353231,0.089315,-0.725883,0.340594,-0.732868,-0.562290,-0.599669,-0.875938,-0.693351,-0.701576,-0.415720,-0.582764,-0.795905,0.149264,-0.815080,-0.715260,0.232807,-0.675143,-0.802679,-0.611029,0.147393,-0.283698
1.611688,0.695787,1.568936,1.708130,0.184501,-0.017540,0.743279,1.228357,-0.833981,-1.222859,1.259271,-0.343133,1.453285,1.532895,-0.162135,-0.360774,0.033831,0.527431,-0.859187,-0.654961,2.306481,0.882126,2.390574,2.682332,0.853006,0.402071,1.255477,1.909726,-0.217213,-0.432899
