-1.440752962117021641e+00,-4.353194699355787400e-01,-1.362084967747501096e+00,-1.139117896666203889e+00,7.805733144944511093e-01,7.189212819653798547e-01,2.823134514135950734e+00,-1.191495645181492452e-01,1.092662193389115854e+00,2.458172609472400794e+00,-2.638003920886337617e-01,-1.605245548331522831e-02,-4.704135720595112313e-01,-4.747608837338361254e-01,8.383649314058184698e-01,3.251026914353816188e+00,8.438936670491491654e+00,3.391987327464571766e+00,2.621165740732409599e+00,2.061207867940195282e+00,-1.232861311297574369e+00,-4.763094919264624361e-01,-1.247920091684949551e+00,-9.739675822549872519e-01,7.228944471170092312e-01,1.186732317243484491e+00,4.672827959017130439e+00,9.320124023116306278e-01,2.097242167980210681e+00,1.886450144695108078e+00
1.974096189611520780e+00,1.733025769037880748e+00,2.091671670399497973e+00,1.851972923931713311e+00,1.319843000455153792e+00,3.426274926877061588e+00,2.013111994226651547e+00,2.665031987355097609e+00,2.127003604240957024e+00,1.558395686433777128e+00,8.053191874207452639e-01,-8.126867804118468319e-01,7.519565893793505040e-01,8.771695068693520225e-01,-8.960531473413055892e-01,1.181222472559450454e+00,1.836276120781688281e-01,6.005959763438747379e-01,-3.177168636713513239e-01,5.296364897298649899e-01,2.173313848073983312e+00,1.311279498006002964e+00,2.081616905779757776e+00,2.137405495148129830e+00,7.619279334187992747e-01,3.265600838428495578e+00,1.928620525705752042e+00,2.698946898795493432e+00,1.891160526933904018e+00,2.497838480727240018e+00
-1.399982024562183014e+00,-1.249622281541412194e+00,-1.345209264951168215e+00,-1.109785181405271937e+00,-1.332644828223558120e+00,-3.073546345941647329e-01,-3.655575580171098737e-01,-6.965022812268668595e-01,1.930333054290255035e+00,9.543787705050703618e-01,2.752055153429216680e-02,1.963059959266064691e+00,-1.209578082317938619e-01,-3.507791815073327824e-01,5.727657883046253229e-01,7.394991955349703439e-01,3.206555276395790521e-01,5.894622216670399872e-01,2.615040516463122522e+00,7.189277928060477940e-01,-1.295283580559118075e+00,-1.040811278220924896e+00,-1.245220467092410521e+00,-9.997149307388535355e-01,-1.438693283195422223e+00,-5.485642706484463726e-01,-6.449105916313820908e-01,-9.702389337555141768e-01,5.976019185201647543e-01,5.789420390175848558e-02
-9.817967831142881963e-01,1.416222081525524423e+00,-9.825874560836307392e-01,-8.669441444854409928e-01,5.938998780300407815e-02,-5.967877198183382248e-01,-8.202031683363416592e-01,-8.451147117236438300e-01,3.132640880289253027e-01,7.404147234691087209e-02,-5.385047284903492493e-01,5.364728591852793160e-01,-6.579499985673318285e-01,-4.965901407070495432e-01,6.547469993995505555e-02,-8.224041822994576645e-01,-6.855653704943216464e-01,-8.984845640727959770e-01,1.232992837172912637e-01,-4.315466735184570468e-01,-8.291973034062597447e-01,1.593530391153234582e+00,-8.735721481862147586e-01,-7.429468527079665652e-01,7.966243656870564127e-01,-7.293916039605939927e-01,-7.749496895165205457e-01,-8.094831413173900758e-01,7.989278293884792825e-01,-1.344968045927567024e-01
-1.117699908297084210e+00,-1.010259495420965159e+00,-1.125001923584389329e+00,-9.659420584910863861e-01,1.269511163098822060e+00,-4.390018520000182334e-01,-9.833414518950575056e-01,-9.305997381155951542e-01,3.394436037256593597e+00,9.502131366021134840e-01,4.022780760977651138e-01,4.403815001124802841e-01,2.193144707927053016e-01,-1.155318490775571333e-01,1.719108546969065066e-01,-7.879702118614957396e-01,-7.835091874126478562e-01,-5.886480767803105030e-01,2.604015112778406582e+00,7.659812286750800059e-01,-1.085128607378588184e+00,-1.334616301496990731e+00,-1.117138278090840320e+00,-8.965491851014435465e-01,-1.748757378241490024e-01,-9.950786215485137864e-01,-1.209146412675648374e+00,-1.354581667249141974e+00,1.033543851502736421e+00,-2.057319593414551062e-01
1.195847938879526229e-01,1.960655085250462282e+00,1.995349446741074562e-01,1.247322266442273640e-02,1.305462475496202313e+00,1.066164667006906264e+00,9.448396818112771989e-01,6.670496474373664997e-01,1.791935259880501619e+00,1.112672858817421062e+00,-1.131902925942570581e-01,-3.135660864587122010e-01,1.002768554042101842e-02,-1.594022975577044920e-01,-4.526237518308059427e-01,9.019844935391031493e-01,4.542577453119540642e-01,-1.580898780632890854e-01,-2.454392172937681915e-01,5.910573869329528440e-01,2.548694394358793636e-01,1.913744854723778754e+00,5.098354763459677086e-01,1.167676942704496124e-01,1.572957037689314053e+00,2.615268250409450435e+00,2.046229415704810872e+00,8.737786548125962005e-01,2.081389734053571861e+00,2.817555317000924653e+00
8.277769748427903085e-02,1.278870856419435931e-01,1.707227691681736104e-01,-9.526313781276102635e-03,-5.877336353498404664e-01,1.220707052657255876e+00,5.958875231567268838e-01,4.666201394045451090e-01,-3.532305534706772776e-01,1.272355491764090241e+00,1.693777356503770815e+00,1.048344137323073966e+00,7.258561588859943070e-01,7.849779847009266120e-01,2.531298281729802979e-01,4.345381537335292421e+00,2.079595680118771384e+00,2.515601780759441297e+00,2.474160358269528626e+00,6.838747948047044112e+00,-9.677601073748266780e-02,-5.621401728835151435e-01,-1.620710889081711237e-01,-1.934349494495575250e-01,-1.374938588902499426e+00,-3.578961832757058398e-02,-2.514467035450990151e-01,-1.851560694461624745e-01,-1.003493908070369978e+00,2.312143835659132007e-01
-7.609542046922451730e-01,-8.905781023607417524e-01,-7.747281899336804223e-01,-7.180242054684017328e-01,4.644751533994723180e-02,-6.626113285212648085e-01,-6.786066967378888704e-01,-5.136958401733092705e-01,-2.803896090444911726e-01,-5.702432379770416837e-01,-7.994208163468048411e-01,-3.860041879135913123e-01,-8.290528206904466124e-01,-5.807281505940954380e-01,-6.078567898455597973e-01,-5.609212192861844359e-01,-5.756316109643722090e-01,-5.235951387399478962e-01,-6.815551852669814448e-01,-8.018679894037409328e-01,-8.146321072452329393e-01,-5.802966630859686115e-01,-8.150802820145374161e-01,-7.318366954854762518e-01,-5.435253306743834667e-01,-5.679386277890335899e-01,-6.439544217939913162e-01,-4.508858540864934539e-01,-3.630555774341561182e-01,-9.096699058738639820e-01
-5.287863658383021859e-01,-2.921711370596246082e-01,-5.602832836680882167e-01,-5.473867753447110296e-01,-6.617933388884429391e-01,-7.026778729491333086e-01,-6.304840524757810982e-01,-6.567846228109139872e-01,5.791335351845043888e-01,-6.620153571929396352e-02,-6.435075443350204427e-01,-4.072551615546912140e-01,-6.642334355379547750e-01,-4.993452896454163015e-01,-4.817708834411710273e-01,-5.388619569743651194e-01,-4.012324457043955350e-01,-6.314335054670038305e-01,-3.164918188174940528e-01,-4.800368555208947008e-01,-5.503778340380320877e-01,-5.210785719641280317e-02,-6.150081038785955023e-01,-5.516052560984113784e-01,-4.264248717690146129e-01,-4.775249611329598909e-01,-3.838762260237143509e-01,-4.914962306318727547e-01,3.296957851599667255e-01,-1.429104055473272017e-01
1.634338376654531411e+00,2.522618666653132502e-01,1.589516611581796024e+00,1.578388945055713366e+00,5.720557025896457759e-01,5.224044212001203169e-01,6.576155223411059847e-01,1.210734415290177335e+00,-3.273039799545865436e-02,-1.217433210920491476e-01,3.743480341727514760e-01,-6.079382691567289942e-01,3.846171972506297054e-01,4.159999614935037116e-01,-6.222666077203472534e-01,-1.401811429973375822e-01,-7.174259419536832549e-02,-1.812267641165288962e-02,-1.225475100379640914e+00,-1.542546697711832948e-01,1.559494867002138685e+00,-5.045726717800768507e-02,1.601683644883943991e+00,1.356167455534923016e+00,4.409859349374182225e-01,5.047549458948137335e-01,6.879901616912872386e-01,7.220644179072169822e-01,-5.643814883024707019e-01,4.202399516785998990e-01
